corpus	sent_id	left	node	right	node_sentences	usage
ind_mixed_2012_1M	691086	Ia nampak sedikit kaget ketika ia tahu aku tidak	mengenakan	apa-apa lagi di balik celana tidurku.	Ia nampak sedikit kaget ketika ia tahu aku tidak <m>mengenakan</m> apa-apa lagi di balik celana tidurku.	wear
ind_mixed_2012_1M	309622	Kuminta dia memakai sweater itu tapi tanpa	mengenakan	apa-apa lagi di balik itu, ini memang diturutinya tapi sambil meringis geli ketika sudah naik ke mobil duduk di sebelahku.	Kuminta dia memakai sweater itu tapi tanpa <m>mengenakan</m> apa-apa lagi di balik itu, ini memang diturutinya tapi sambil meringis geli ketika sudah naik ke mobil duduk di sebelahku.	wear
ind_mixed_2012_1M	566131	Kini kami berdua sudah tak	mengenakan	apa-apa lagi.	Kini kami berdua sudah tak <m>mengenakan</m> apa-apa lagi.	wear
ind_mixed_2012_1M	530093	Sebelumnya saya pusing memikirkan harus	mengenakan	apa.	Sebelumnya saya pusing memikirkan harus <m>mengenakan</m> apa.	wear
ind_mixed_2012_1M	854042	Pemandangan seorang gadis cantik berkulit putih mulus yang tak	mengenakan	apapun berada di antara 2 pria jelek berkulit hitam yang masih berpakaian lengkap benar-benar sebuah pemandangan yang sangat erotis.	Pemandangan seorang gadis cantik berkulit putih mulus yang tak <m>mengenakan</m> apapun berada di antara 2 pria jelek berkulit hitam yang masih berpakaian lengkap benar-benar sebuah pemandangan yang sangat erotis.	wear
ind_mixed_2012_1M	956264	Perlahan kuselipkan tanganku ke balik celana trainingnya, yang seperti dugaanku, ia tidak	mengenakan	apapun di baliknya sehinga aku dengan mudah bisa menyentuh semak2nya dan menekan bukit kecil di baliknya.	Perlahan kuselipkan tanganku ke balik celana trainingnya, yang seperti dugaanku, ia tidak <m>mengenakan</m> apapun di baliknya sehinga aku dengan mudah bisa menyentuh semak2nya dan menekan bukit kecil di baliknya.	wear
ind_mixed_2012_1M	941674	Ternyata di balik baju tidur tersebut Wen sudah tidak	mengenakan	apapun lagi, sehingga sekarang Wen dan Audrey berdua telanjang bulat di kasur.	Ternyata di balik baju tidur tersebut Wen sudah tidak <m>mengenakan</m> apapun lagi, sehingga sekarang Wen dan Audrey berdua telanjang bulat di kasur.	wear
ind_mixed_2012_1M	645122	Seorang gadis muda berkulit putih mulus yang tak	mengenakan	apapun pada bagian bawah tubuhnya, sementara di selangkangannya ada seorang pria tua yang kelihatan sangat asik berkutat di sana adalah sebuah pemandangan yang sangat eksotis.	Seorang gadis muda berkulit putih mulus yang tak <m>mengenakan</m> apapun pada bagian bawah tubuhnya, sementara di selangkangannya ada seorang pria tua yang kelihatan sangat asik berkutat di sana adalah sebuah pemandangan yang sangat eksotis.	wear
ind_mixed_2012_1M	79926	Jajang dan Sardi merasa begitu berkuasa melihat anak majikan mereka bersimpuh di hadapan mereka tanpa	mengenakan	apapun seperti seorang budak yang sedang menunggu perintah selanjutnya dari tuannya.	Jajang dan Sardi merasa begitu berkuasa melihat anak majikan mereka bersimpuh di hadapan mereka tanpa <m>mengenakan</m> apapun seperti seorang budak yang sedang menunggu perintah selanjutnya dari tuannya.	wear
ind_mixed_2012_1M	361696	Hm Ja nak makan apa soal mama kembali sambil	mengenakan	apron dari corak dan warna yang sama ke tubuhnya.	Hm Ja nak makan apa soal mama kembali sambil <m>mengenakan</m> apron dari corak dan warna yang sama ke tubuhnya.	wear
ind_mixed_2012_1M	678298	Setiap peserta Ğ putra maupun putri Ğ hanya diharuskan	mengenakan	atasan kaos dan bawahan training olah raga.	Setiap peserta Ğ putra maupun putri Ğ hanya diharuskan <m>mengenakan</m> atasan kaos dan bawahan training olah raga.	wear
ind_mixed_2012_1M	185296	Tidak memakai karet, tapi memakai tali kain tipis yang bersimput di kiri kanan pinggul, jadi cukup melepas dan mengikat simpulnya saja ketika mau	mengenakan	atau melepasnya.	Tidak memakai karet, tapi memakai tali kain tipis yang bersimput di kiri kanan pinggul, jadi cukup melepas dan mengikat simpulnya saja ketika mau <m>mengenakan</m> atau melepasnya.	wear
ind_mixed_2012_1M	257915	1. Melihat,	mengenakan	atau memakai kaus kaki baru: Anda akan turut serta dalam suatu pesta.	1. Melihat, <m>mengenakan</m> atau memakai kaus kaki baru: Anda akan turut serta dalam suatu pesta.	wear
ind_mixed_2012_1M	505705	2	Mengenakan	atau memakai sebuah medali: tanda kehilangan kemasyhuran dan nama baik.	2. <m>Mengenakan</m> atau memakai sebuah medali: tanda kehilangan kemasyhuran dan nama baik.	wear
ind_mixed_2012_1M	2042	""" Pada tahun kedua, penebang kayu yang kaya datang ke hutan dengan baju baru yang sangat baik dan"	mengenakan	atribut bahwa dia adalah walikota.	""" Pada tahun kedua, penebang kayu yang kaya datang ke hutan dengan baju baru yang sangat baik dan <m>mengenakan</m> atribut bahwa dia adalah walikota."	wear
ind_mixed_2012_1M	271993	D. dari Stanford, dan berhak	mengenakan	atribut kehormatan tersebut.	D. dari Stanford, dan berhak <m>mengenakan</m> atribut kehormatan tersebut.	wear
ind_mixed_2012_1M	466424	Kutipan dari Mazmur 2:7 yang dikutip di berbagai tempat di Perjanjian Baru tersebut (Mat 3:17; Kis 13:33; Ibr 1:5, 5:5; 2Pet 1:17) termasuk gaya bahasa Anthropomorphism, yaitu	mengenakan	atribut manusia kepada Allah.	Kutipan dari Mazmur 2:7 yang dikutip di berbagai tempat di Perjanjian Baru tersebut (Mat 3:17; Kis 13:33; Ibr 1:5, 5:5; 2Pet 1:17) termasuk gaya bahasa Anthropomorphism, yaitu <m>mengenakan</m> atribut manusia kepada Allah.	wear
ind_mixed_2012_1M	829005	Kalau sempat terjadi sesuatu atas cuak yang	mengenakan	atribut militer itu, seperti pelanggran HAM oleh pihak lain, dia tidak dapat menuntutnya.	Kalau sempat terjadi sesuatu atas cuak yang <m>mengenakan</m> atribut militer itu, seperti pelanggran HAM oleh pihak lain, dia tidak dapat menuntutnya.	wear
ind_mixed_2012_1M	55205	Di mata Azriana SH, wanita pengacara di Lhokseumawe, orang-orang sipil yang menjadi cuak dan bersedia	mengenakan	atribut militer, itu tindakan yang teramat nekat.	Di mata Azriana SH, wanita pengacara di Lhokseumawe, orang-orang sipil yang menjadi cuak dan bersedia <m>mengenakan</m> atribut militer, itu tindakan yang teramat nekat.	wear
ind_mixed_2012_1M	491533	Seharusnya, aparat tidak mengizinkan orang sipil	mengenakan	atribut militer.	Seharusnya, aparat tidak mengizinkan orang sipil <m>mengenakan</m> atribut militer.	wear
ind_mixed_2012_1M	44605	Seandainya para cuak itu tahu apa bedanya hak-hak sipil dengan militer, menurut Azriana, pasti mereka tidak mau secara sukarela	mengenakan	atribut-atribut militer.	Seandainya para cuak itu tahu apa bedanya hak-hak sipil dengan militer, menurut Azriana, pasti mereka tidak mau secara sukarela <m>mengenakan</m> atribut-atribut militer.	wear
ind_mixed_2012_1M	522323	Beberapa jam sebelum diujicobakan, tadi malam, dilaporkan, sekumpulan orang yang	mengenakan	atruibut mahasiswa sekitar pukul 20.00 hingga 21.30 wita menggelar aksi dengan berorasi.	Beberapa jam sebelum diujicobakan, tadi malam, dilaporkan, sekumpulan orang yang <m>mengenakan</m> atruibut mahasiswa sekitar pukul 20.00 hingga 21.30 wita menggelar aksi dengan berorasi.	wear
ind_mixed_2012_1M	409294	Jika tahun lalu, I Baso (ikon laki-laki) tampil dengan	mengenakan	baju adat khas Sulsel, kali ini ia tampil lebih parlente dengan mengenakan jas lengkap dengan dasi dan menjinjing koper warna hitam di tangan kanannya.	Jika tahun lalu, I Baso (ikon laki-laki) tampil dengan <m>mengenakan</m> baju adat khas Sulsel, kali ini ia tampil lebih parlente dengan mengenakan jas lengkap dengan dasi dan menjinjing koper warna hitam di tangan kanannya.	wear
ind_mixed_2012_1M	111206	Cie Elvira terlihat pasrah, tubuhnya yang telanjang bulat tersentak sentak di atas kursi panjang tempat biasa kami duduk duduk, sedangkan pak Agil hanya	mengenakan	baju atasan.	Cie Elvira terlihat pasrah, tubuhnya yang telanjang bulat tersentak sentak di atas kursi panjang tempat biasa kami duduk duduk, sedangkan pak Agil hanya <m>mengenakan</m> baju atasan.	wear
ind_mixed_2012_1M	308129	Beberapa dari kita mengitari kampung membawa lampu sempor atau lampion, anak-anak bersuka cita karena besok akan	mengenakan	baju baru, uang saku yang sudah penuh di kantung, dan besok sudah bisa sarapan seperti sedia kala.	Beberapa dari kita mengitari kampung membawa lampu sempor atau lampion, anak-anak bersuka cita karena besok akan <m>mengenakan</m> baju baru, uang saku yang sudah penuh di kantung, dan besok sudah bisa sarapan seperti sedia kala.	wear
ind_mixed_2012_1M	614777	Nurdin yang hadir di persidangan dengan	mengenakan	baju batik merah hati itu tampak tenang saat mendengarkan pembacaan putusan majelis hakim.	Nurdin yang hadir di persidangan dengan <m>mengenakan</m> baju batik merah hati itu tampak tenang saat mendengarkan pembacaan putusan majelis hakim.	wear
ind_mixed_2012_1M	465649	Imbauan itu ditindaklanjuti oleh instansi pemerintah di berbagai daerah di Indonesia yang mengimbau pegawainya	mengenakan	baju batik untuk menghargai pengakuan UNESCO.	Imbauan itu ditindaklanjuti oleh instansi pemerintah di berbagai daerah di Indonesia yang mengimbau pegawainya <m>mengenakan</m> baju batik untuk menghargai pengakuan UNESCO.	wear
ind_mixed_2012_1M	315061	~	Mengenakan	baju batik, Soeharto selalu tersenyum ramah kepada tetamunya.	<m>Mengenakan</m> baju batik, Soeharto selalu tersenyum ramah kepada tetamunya.	wear
ind_mixed_2012_1M	837435	Hankyung tentu sangat menyadari kalau hari itupun Kyuhyun	mengenakan	baju bekasnya, dan itu membuat Hankyung ingin membelikan Kyuhyun seluruh perlengkapan hidup yang ia butuhkan, termasuk baju dan aksesoris seperti sepatu.	Hankyung tentu sangat menyadari kalau hari itupun Kyuhyun <m>mengenakan</m> baju bekasnya, dan itu membuat Hankyung ingin membelikan Kyuhyun seluruh perlengkapan hidup yang ia butuhkan, termasuk baju dan aksesoris seperti sepatu.	wear
ind_mixed_2012_1M	711356	Udara sangat dingin, harus	mengenakan	baju berlapis.	Udara sangat dingin, harus <m>mengenakan</m> baju berlapis.	wear
ind_mixed_2012_1M	461438	Tentu saja seragam yang dikenakan perawat berbeda pula, perawat biasanya	mengenakan	baju berwarna coklat muda dan semua perawat perempuan mengenakan jilbab.	Tentu saja seragam yang dikenakan perawat berbeda pula, perawat biasanya <m>mengenakan</m> baju berwarna coklat muda dan semua perawat perempuan mengenakan jilbab.	wear
ind_mixed_2012_1M	688486	Ibu negara Ny Ani Bambang Yudhoyono ikut mendampingi Presiden yang	mengenakan	baju berwarna hijau muda.	Ibu negara Ny Ani Bambang Yudhoyono ikut mendampingi Presiden yang <m>mengenakan</m> baju berwarna hijau muda.	wear
ind_mixed_2012_1M	24595	Jung Im heran melihat Dong yi	mengenakan	baju biasa, apa yang akan kau lakukan?	Jung Im heran melihat Dong yi <m>mengenakan</m> baju biasa, apa yang akan kau lakukan?	wear
ind_mixed_2012_1M	901705	Ia hanya	mengenakan	baju bikini serba hitam seperti yang dikenakan Demi More dalam film Striptease.	Ia hanya <m>mengenakan</m> baju bikini serba hitam seperti yang dikenakan Demi More dalam film Striptease.	wear
ind_mixed_2012_1M	164243	Kemudian sekira pukul 17.27 WIB JK tampak datang menyusul dengan	mengenakan	baju biru tua.	Kemudian sekira pukul 17.27 WIB JK tampak datang menyusul dengan <m>mengenakan</m> baju biru tua.	wear
ind_mixed_2012_1M	808147	Untuk mengantisipasi adanya tindak kriminal, tiap lantai dijaga oleh 8 orang security yang	mengenakan	baju biru-biru.	Untuk mengantisipasi adanya tindak kriminal, tiap lantai dijaga oleh 8 orang security yang <m>mengenakan</m> baju biru-biru.	wear
ind_mixed_2012_1M	24069	Tiba-tiba jantungnya mengetuk lebih keras, karena di loteng ini berduduk Tio Beng yang	mengenakan	baju bulu dan perhiasan mahal.	Tiba-tiba jantungnya mengetuk lebih keras, karena di loteng ini berduduk Tio Beng yang <m>mengenakan</m> baju bulu dan perhiasan mahal.	wear
ind_mixed_2012_1M	181184	Orang-orang Bekeiluk juga kebanyakan sudah	mengenakan	baju dan celana lengkap.	Orang-orang Bekeiluk juga kebanyakan sudah <m>mengenakan</m> baju dan celana lengkap.	wear
ind_mixed_2012_1M	88037	Sebagian di antaranya	mengenakan	baju dan rompi bertuliskan KPK.	Sebagian di antaranya <m>mengenakan</m> baju dan rompi bertuliskan KPK.	wear
ind_mixed_2012_1M	112643	Aku	mengenakan	baju daster biasa yang aku bawa dari rumah, dimana dasterku model terusan dan hanya sampai sebatas lutut saja.	Aku <m>mengenakan</m> baju daster biasa yang aku bawa dari rumah, dimana dasterku model terusan dan hanya sampai sebatas lutut saja.	wear
ind_mixed_2012_1M	851802	Muhammad mengatakan untuk keamanan bila berpergian saat itu hampir semua guru di daerah terpencil seperti Kreung Pase	mengenakan	baju dinas guru dari Pemda dan atau baju Korpri.	Muhammad mengatakan untuk keamanan bila berpergian saat itu hampir semua guru di daerah terpencil seperti Kreung Pase <m>mengenakan</m> baju dinas guru dari Pemda dan atau baju Korpri.	wear
ind_mixed_2012_1M	520263	Hampir semua guru SD terpencil saat itu	mengenakan	baju dinas setiap hari hingga bukan warna baju bukan saja menjadi apak karena luntur, tapi juga bau keringat karena jarang dicuci, kecuali waktu sekolah libur.	Hampir semua guru SD terpencil saat itu <m>mengenakan</m> baju dinas setiap hari hingga bukan warna baju bukan saja menjadi apak karena luntur, tapi juga bau keringat karena jarang dicuci, kecuali waktu sekolah libur.	wear
ind_mixed_2012_1M	510832	Kehadiran Intel Kodim juga terlihat walaupun tidak	mengenakan	baju dinas.	Kehadiran Intel Kodim juga terlihat walaupun tidak <m>mengenakan</m> baju dinas.	wear
ind_mixed_2012_1M	172654	Maksudku, Willson belum dimakamkan, dan aku masih	mengenakan	baju duka, apa tidak ada waktu lain?	Maksudku, Willson belum dimakamkan, dan aku masih <m>mengenakan</m> baju duka, apa tidak ada waktu lain?	wear
ind_mixed_2012_1M	209004	Ó Sardjono	mengenakan	baju hangat lengan panjang berwarna cokelat bergaris kuning serta celana hitam dan sepatu karet sewarna.	Ó Sardjono <m>mengenakan</m> baju hangat lengan panjang berwarna cokelat bergaris kuning serta celana hitam dan sepatu karet sewarna.	wear
ind_mixed_2012_1M	796527	Hampir semua orang yang ada di station saya liat juga	mengenakan	baju hangat mereka.	Hampir semua orang yang ada di station saya liat juga <m>mengenakan</m> baju hangat mereka.	wear
ind_mixed_2012_1M	199284	~	Mengenakan	baju hitam dan jeans biru, Giring tampil agresif dan atraktif tatkala host memanggil personel Nidji tampil pukul 20.30 WIB.	<m>Mengenakan</m> baju hitam dan jeans biru, Giring tampil agresif dan atraktif tatkala host memanggil personel Nidji tampil pukul 20.30 WIB.	wear
ind_mixed_2012_1M	873234	Tapi entah kenapa, saat Lidya yang	mengenakan	baju itu, terlihat sangat menggairahkan.	Tapi entah kenapa, saat Lidya yang <m>mengenakan</m> baju itu, terlihat sangat menggairahkan.	wear
ind_mixed_2012_1M	505825	Dalam pemilu kali ini, untuk pertama kalinya ada kandidat yang lolos seleksi meski dia tidak dikenal sebagai ulama dan tidak	mengenakan	baju jubah khas ulama, yaitu Doktor Mohsen Esmaili.	Dalam pemilu kali ini, untuk pertama kalinya ada kandidat yang lolos seleksi meski dia tidak dikenal sebagai ulama dan tidak <m>mengenakan</m> baju jubah khas ulama, yaitu Doktor Mohsen Esmaili.	wear
ind_mixed_2012_1M	299984	Kalau di film kungfu lain lagi, rahib yang suci dan sakti selalu	mengenakan	baju jubah warna orange.	Kalau di film kungfu lain lagi, rahib yang suci dan sakti selalu <m>mengenakan</m> baju jubah warna orange.	wear
ind_mixed_2012_1M	371751	Seperti biasa, aku	mengenakan	baju kaos buntung dan celana pendek longgar kesukaanku dan -- seperti biasa juga -- aku tidak menggunakan celana dalam.	Seperti biasa, aku <m>mengenakan</m> baju kaos buntung dan celana pendek longgar kesukaanku dan -- seperti biasa juga -- aku tidak menggunakan celana dalam.	wear
ind_mixed_2012_1M	34922	Dia berjalan ke lemari pakaiannya dan	mengenakan	baju kaos dan celana jeans.	Dia berjalan ke lemari pakaiannya dan <m>mengenakan</m> baju kaos dan celana jeans.	wear
ind_mixed_2012_1M	259723	Ryan	mengenakan	baju kaus cokelat bergaris krem dan celana jins biru selutut.	Ryan <m>mengenakan</m> baju kaus cokelat bergaris krem dan celana jins biru selutut.	wear
ind_mixed_2012_1M	747737	~	Mengenakan	baju kem-bang, rok mini dan jaket hitam.	<m>Mengenakan</m> baju kem-bang, rok mini dan jaket hitam.	wear
ind_mixed_2012_1M	702771	Saya yang sore itu belum sempat mandi dan masih	mengenakan	baju kerja, benar-benar harus bermandi darah.	Saya yang sore itu belum sempat mandi dan masih <m>mengenakan</m> baju kerja, benar-benar harus bermandi darah.	wear
ind_mixed_2012_1M	515561	Tak berapa jauh dari pemuda ini, sedikit agak ke belakang berdiri pula seorang pemuda lain berbadan gemuk luar biasa,	mengenakan	baju kesempitan dan memakai peci hitam kupluk di atas kepalanya hampir menutupi alis.	Tak berapa jauh dari pemuda ini, sedikit agak ke belakang berdiri pula seorang pemuda lain berbadan gemuk luar biasa, <m>mengenakan</m> baju kesempitan dan memakai peci hitam kupluk di atas kepalanya hampir menutupi alis.	wear
ind_mixed_2012_1M	157226	Di hadapanku berdiri Yumiko dengan hanya	mengenakan	baju kimono yang terbuat dari bahan handuk sepanjang hanya 15 cm di atas lutut.	Di hadapanku berdiri Yumiko dengan hanya <m>mengenakan</m> baju kimono yang terbuat dari bahan handuk sepanjang hanya 15 cm di atas lutut.	wear
ind_mixed_2012_1M	774015	Kemana pun dia pergi dia lebih senang	mengenakan	baju koko putih beserta peci hitamnya, yang lebih mengesankan seolah-olah dia itu seorang guru madrasah.	Kemana pun dia pergi dia lebih senang <m>mengenakan</m> baju koko putih beserta peci hitamnya, yang lebih mengesankan seolah-olah dia itu seorang guru madrasah.	wear
ind_mixed_2012_1M	833547	Toriq Hadad, Pemimpin Redaksi Tempo,	mengenakan	baju koko putih, bekopiah, di sebelah saya menatap, mengangguk, seakan meminta saya tampil.	Toriq Hadad, Pemimpin Redaksi Tempo, <m>mengenakan</m> baju koko putih, bekopiah, di sebelah saya menatap, mengangguk, seakan meminta saya tampil.	wear
